volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,OAT,IAS,VSpd,NormAc,AltMSL,timestep,cluster,Master Index,date_diff,flight_length,number_flights_before
28.3,28.3,0.2,0,14.88,23.13,9.93,141.06,74.77,2616.6,283.14,284.93,296.04,296.34,1455.72,1495.5,1502.24,1455.24,-5.5,121.51,44.13,0,3780.6,7595,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,23.13,9.99,141.07,74.57,2615.8,283.14,284.93,296.01,296.35,1454.6,1494.99,1503,1454.82,-5.5,121.38,47.86,0,3781.6,7596,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,23.13,10,141.08,75.08,2616.3,283.14,284.91,295.96,296.34,1455.22,1493.56,1502.77,1454.85,-5.5,121.35,48.13,0,3782.3,7597,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,23.13,10.03,141.09,74.81,2617.4,283.14,284.92,295.97,296.34,1455.86,1493.12,1502.73,1455.03,-5.5,121.22,48.51,0,3784.1,7598,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,23.13,9.94,141.09,74.64,2612.2,283.26,285.03,296.09,296.46,1456.08,1494.66,1501.94,1454.81,-5.5,121.12,48.02,0,3785,7599,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,23.13,9.92,141.1,74.62,2611.7,283.16,284.92,295.99,296.35,1455.32,1494.5,1502.27,1455.45,-5.5,121.05,48,0.01,3786,7600,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.83,23.13,10.01,141.11,74.14,2608.4,283.14,284.91,295.95,296.34,1455.32,1491.93,1503.07,1456.31,-5.5,120.92,38.95,0.01,3787,7601,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.83,23.13,9.93,141.11,74.91,2610,283.14,284.91,295.94,296.34,1455.15,1491.22,1504.3,1456.08,-5.5,120.85,38.25,0,3787.9,7602,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.78,23.17,9.88,141.11,74.72,2610.9,283.14,284.91,295.95,296.34,1455.52,1489.31,1505.13,1454.22,-5.5,120.77,60.97,-0.01,3789.2,7603,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.78,23.17,10.03,141.1,74.25,2611.6,283.26,285.03,296.06,296.43,1454.88,1489.41,1504.53,1453.69,-5.5,120.71,63.9,0,3789,7604,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.78,23.17,9.95,141.09,74.54,2606.8,283.16,284.92,295.95,296.31,1455.81,1490.17,1502.87,1453.9,-5.5,120.65,72.91,0,3789.9,7605,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.78,23.17,9.84,141.08,74.94,2610.7,283.14,284.9,295.94,296.31,1457.22,1491.19,1502.54,1454.09,-5.5,120.55,68.69,0,3790.9,7606,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.78,23.17,9.89,141.08,74.79,2611.1,283.14,284.91,295.93,296.28,1457.35,1492.04,1501.88,1453.61,-5.5,120.41,64.24,0,3791.9,7607,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.83,23.17,9.96,141.08,74.57,2605.8,283.14,284.87,295.93,296.28,1456.8,1493.22,1501.7,1453.72,-5.5,120.4,64.01,0,3793.1,7608,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.83,23.17,9.95,141.09,74.5,2608.2,283.14,284.88,295.93,296.29,1457.59,1492.6,1502.4,1453.66,-5.5,120.37,75.4,0,3794.2,7609,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.83,23.17,9.93,141.09,74.74,2605,283.14,284.87,295.95,296.24,1458.35,1491.1,1502.66,1453.89,-5.5,120.33,79.82,-0.01,3796.5,7610,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,23.17,9.97,141.1,74.36,2606.6,283.26,285.02,296.05,296.38,1459.91,1490.66,1501.55,1453.54,-5.5,120.2,66.53,-0.01,3797.3,7611,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.83,23.17,10,141.12,74.25,2605.4,283.16,284.92,295.94,296.22,1459.94,1491.12,1500.65,1454.48,-5.5,120.2,66.52,-0.01,3798.1,7612,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.83,23.17,9.89,141.13,74.75,2607.1,283.14,284.9,295.93,296.2,1459.46,1491.18,1501.52,1454.05,-5.5,120.16,56.01,0,3798.6,7613,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,23.13,10.06,141.13,74.61,2606.3,283.14,284.9,295.93,296.21,1459.19,1491.37,1501.4,1454.22,-5.5,120.15,37.66,-0.02,3798.7,7614,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.83,23.13,9.93,141.14,74.29,2601.9,283.26,285,296.05,296.32,1458.39,1491.93,1502.72,1454.86,-5.5,120.21,32.22,-0.02,3798.5,7615,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,23.13,10.01,141.14,74.64,2604.8,283.28,285.04,296.06,296.33,1457.77,1490.97,1503.7,1455.53,-5.5,120.25,18.83,-0.01,3796.7,7616,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,23.13,9.85,141.14,74.27,2604.4,283.16,284.92,295.94,296.21,1456.26,1490.88,1503.17,1456.34,-5.5,120.4,1.04,-0.01,3795.6,7617,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,23.07,10.02,141.14,74.61,2606.8,283.14,284.91,295.93,296.2,1455.51,1491.6,1502.95,1456.29,-5.5,120.59,-9.89,0,3794.5,7618,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,23.07,9.89,141.14,74.43,2604.2,283.26,285.03,296.05,296.32,1454.58,1492.98,1502.2,1456.66,-5.5,120.68,-30.24,-0.01,3793,7619,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.93,23.02,9.83,141.14,74.36,2610.4,283.28,285.03,296.03,296.33,1456.03,1493.03,1500.12,1456.1,-5.5,120.82,-48.36,-0.01,3791.4,7620,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.93,23.02,9.91,141.14,75.03,2612.1,283.16,284.92,295.93,296.22,1459,1493.61,1501.04,1455.11,-5.5,121,-67.79,-0.02,3789.1,7621,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.98,9.94,141.14,74.83,2614.1,283.14,284.91,295.93,296.2,1459.09,1494.56,1502.58,1454.79,-5.5,121.21,-79.99,-0.02,3787.5,7622,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.95,22.98,9.92,141.15,74.52,2611.6,283.14,284.91,295.93,296.2,1458.09,1495.44,1502.42,1455,-5.5,121.45,-106.98,-0.01,3784.1,7623,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.95,22.94,9.92,141.16,74.56,2614.6,283.14,284.91,295.93,296.2,1459.95,1496.52,1501.62,1455.42,-5.5,121.94,-137.35,0.01,3780.3,7624,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,15,22.94,9.98,141.17,74.35,2619.1,283.14,284.91,295.93,296.2,1460.32,1496.47,1501.28,1456.13,-5.5,121.84,-212.52,0.04,3776.5,7625,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,15,22.94,9.95,141.18,74.69,2616.9,283.26,285.03,296.05,296.32,1458.9,1496.52,1500.76,1456.11,-5.5,122.03,-264.6,0.02,3773.4,7626,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,15,22.98,9.97,141.18,74.54,2621.3,283.28,285.04,296.06,296.33,1458.92,1495.52,1500.29,1456.72,-5.5,122.29,-238.01,0.01,3771.6,7627,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,15,22.94,9.95,141.19,74.42,2621.1,283.28,285.04,296.06,296.34,1457.23,1492.79,1500.49,1457.26,-5.5,122.39,-182.62,0.02,3768.5,7628,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.95,22.94,10.01,141.19,74.55,2619.8,283.15,284.92,295.94,296.21,1454.65,1492.81,1500.46,1455.52,-5.5,122.44,-139.63,0,3767.2,7629,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.94,9.92,141.2,74.83,2617.3,283.26,285.03,296.05,296.32,1454.57,1492.39,1502.23,1454.88,-5.5,122.47,-73.49,0.01,3765.9,7630,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.94,9.96,141.19,75.16,2620.6,283.16,284.92,295.94,296.21,1455.33,1492.87,1501.92,1455.79,-5.5,122.41,-52.42,0.02,3766,7631,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.94,9.97,141.19,74.89,2618.8,283.26,285.03,296.05,296.32,1456.45,1494.59,1500.73,1456.01,-5.5,122.29,-46.72,0.02,3766.5,7632,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.93,22.94,9.96,141.19,74.56,2616.3,283.28,285.05,296.06,296.33,1457.13,1495.75,1501.1,1455.82,-5.5,122.17,-22.45,0.01,3768.8,7633,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.93,22.94,9.98,141.18,75.22,2615.7,283.28,285.05,296.06,296.34,1456.69,1495.41,1502.46,1456.75,-5.5,122,4.52,0.02,3770.6,7634,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.93,22.94,9.93,141.17,74.47,2612.9,283.16,284.92,295.97,296.21,1455.48,1493.96,1502.69,1457.61,-5.5,121.75,31.1,0.02,3773,7635,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.98,9.93,141.16,74.68,2610.3,283.27,285.04,296.05,296.32,1455,1494.94,1503.75,1459.05,-5.5,121.53,72.49,0.01,3776,7636,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.98,9.97,141.15,74.46,2611.8,283.3,285.05,296.03,296.31,1454.42,1493.96,1503.14,1460.34,-5.5,121.33,133.61,0.01,3779.3,7637,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.98,9.84,141.15,75.19,2610.5,283.16,284.94,295.94,296.21,1453.61,1492.56,1502.86,1459.3,-5.5,121.04,158.75,0,3782.6,7638,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.98,9.87,141.15,74.51,2605.7,283.16,284.92,295.93,296.2,1453.8,1492.33,1502.49,1457.89,-5.5,120.76,173.01,0.01,3785.9,7639,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.98,9.91,141.15,74.89,2607,283.18,284.91,295.95,296.2,1455.1,1490.92,1502.98,1456.97,-5.5,120.46,194.52,0,3789.9,7640,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.98,9.81,141.15,75.04,2604.4,283.27,285.03,296.02,296.32,1453.94,1489.45,1504.47,1456.27,-5.5,120.19,226.27,0,3794,7641,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.98,9.89,141.14,74.33,2605.8,283.16,284.92,295.94,296.21,1454.5,1490.69,1504.42,1456.97,-5.5,119.84,230.28,0,3798.3,7642,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.83,23.02,9.92,141.14,74.46,2603.9,283.14,284.91,295.93,296.2,1455.18,1491.45,1501.93,1456.41,-5.5,119.48,224.89,0.01,3802.6,7643,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.83,23.02,9.84,141.13,74.37,2599.7,283.14,284.91,295.93,296.2,1454.2,1491.2,1499.78,1454.66,-5.5,119.16,238.86,0.01,3807.5,7644,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.98,9.82,141.12,74.5,2592.9,283.16,284.91,295.93,296.2,1452.89,1491.92,1499.15,1452.03,-5.5,118.81,242.44,0.01,3812.5,7645,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.83,22.98,9.81,141.12,74.47,2595.1,283.16,284.91,295.92,296.19,1452.63,1493.1,1498.63,1450.85,-5.5,118.54,268.64,0.01,3817.9,7646,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.83,22.98,9.89,141.12,74.44,2589.2,283.14,284.91,295.95,296.19,1451.85,1493.61,1497.75,1450.03,-5.5,118.11,271.89,0,3823.4,7647,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.94,9.92,141.12,74.92,2585.9,283.26,285.03,296.05,296.29,1451.53,1493.46,1498.46,1449.05,-5.5,117.75,292.09,-0.01,3828.9,7648,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.94,9.83,141.12,75.01,2587.8,283.16,284.92,295.93,296.21,1450.88,1492.32,1499.38,1448.78,-5.5,117.41,317.27,-0.01,3834.2,7649,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.83,22.87,9.89,141.12,74.36,2583.6,283.27,285.03,296.02,296.29,1450.57,1491.26,1498.88,1448.05,-5.5,117.09,319.91,-0.01,3839.4,7650,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.87,9.83,141.13,74.79,2585.8,283.16,284.92,295.93,296.15,1450.45,1491.3,1500.58,1448.68,-5.5,116.75,310.82,-0.01,3843.9,7651,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.94,9.8,141.13,74.81,2581.9,283.26,285.03,296,296.24,1450.6,1491.05,1501.85,1448.85,-5.5,116.38,289.65,-0.05,3848.8,7652,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.94,9.87,141.14,74.45,2583,283.16,284.92,295.89,296.14,1450.57,1490.34,1501.08,1448.83,-5.5,116.29,296.72,-0.03,3852.1,7653,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.87,9.83,141.15,73.4,2573.9,283.14,284.91,295.93,296.09,1450.26,1491.81,1500.6,1449.55,-5.5,116.19,253.98,-0.02,3854.5,7654,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.87,9.84,141.16,74.26,2576.8,283.29,285.03,296.02,296.23,1449.98,1493.6,1500.87,1450.11,-5.5,116.17,209.93,-0.01,3856.5,7655,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.87,9.76,141.18,74.43,2574.2,283.16,284.92,295.93,296.09,1449.32,1493.44,1500.03,1450.5,-5.5,116.24,176.02,-0.01,3858.2,7656,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.93,22.87,9.7,141.2,74.04,2577.7,283.15,284.91,295.95,296.09,1450.19,1492.6,1499.95,1450.26,-5.5,116.31,146.27,-0.02,3859.8,7657,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.87,9.75,141.22,73.93,2573.5,283.32,285.01,296,296.19,1450.61,1492.13,1499.06,1450.45,-5.5,116.41,115.95,-0.01,3860.9,7658,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.83,9.76,141.23,74.08,2574.4,283.17,284.91,295.94,296.08,1450.57,1494.46,1497.12,1450.41,-5.5,116.59,97.64,0,3861.5,7659,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.83,9.77,141.24,74.14,2575.4,283.19,284.91,295.93,296.09,1451.1,1493.85,1497.03,1450.18,-5.5,116.68,67.93,0,3862,7660,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.83,9.85,141.24,73.89,2580,283.17,284.89,295.93,296.09,1451.37,1493.91,1496.76,1449.4,-5.5,116.85,52.12,0,3862.2,7661,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.83,9.85,141.25,74.36,2581,283.24,284.88,295.95,296.07,1452.86,1494.72,1496.44,1448.4,-5.5,117.06,48.15,0,3862.5,7662,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.83,9.74,141.26,74.46,2581.4,283.39,285.02,296.05,296.23,1454.14,1494.4,1497.27,1447.71,-5.5,117.22,38.96,-0.01,3861.8,7663,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.83,9.81,141.27,74.18,2581.7,283.39,285.04,296.08,296.24,1454.8,1493.53,1497.27,1449.08,-5.5,117.39,24.21,0,3861.6,7664,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.83,9.86,141.29,74.3,2587.1,283.29,284.92,295.98,296.2,1454.14,1493,1496,1450.41,-5.5,117.49,-8.01,0.01,3861.6,7665,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.87,9.76,141.3,74.29,2584.1,283.27,284.91,296.05,296.2,1453.94,1493.42,1496.21,1452.59,-5.5,117.72,10.8,-0.01,3861.6,7666,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.87,9.79,141.31,74.77,2588.1,283.28,284.89,296.06,296.2,1453.15,1492.51,1497.48,1452.59,-5.5,117.91,32.34,0,3861.6,7667,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.87,9.84,141.32,74.74,2589.4,283.28,284.91,296.06,296.2,1454.28,1492.48,1497.97,1452.62,-5.5,117.95,5.2,0.01,3861.4,7668,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.87,9.71,141.33,74.51,2594.3,283.28,284.89,296.06,296.2,1455.33,1492.04,1497.06,1452.24,-5.5,118.15,0.19,0,3862.5,7669,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.94,9.89,141.34,74.37,2591.2,283.28,284.91,296.06,296.2,1454.64,1491.11,1497.28,1451.37,-5.5,118.38,14.45,-0.02,3862.4,7670,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.94,9.84,141.35,74.71,2587.7,283.3,284.91,296.14,296.23,1456.64,1492.36,1498.46,1450.86,-5.5,118.56,29.34,0.01,3861.9,7671,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.87,9.79,141.35,74.86,2596.6,283.43,285.03,296.27,296.32,1457.98,1493.99,1499.73,1451.03,-5.5,118.73,6.24,0,3861.7,7672,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.87,9.83,141.35,74.81,2594.7,283.32,284.92,296.19,296.27,1456.58,1492.26,1499.39,1451.69,-5.5,119,0.24,0,3861.1,7673,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.93,22.87,9.83,141.35,74.08,2595.5,283.34,284.91,296.2,296.29,1453.94,1491.95,1499.56,1451.48,-5.5,119.15,-14.14,0.01,3860.7,7674,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.87,9.73,141.34,74.53,2598.7,283.39,284.91,296.2,296.33,1452.61,1492.83,1498.74,1450.36,-5.5,119.35,-15.94,0.01,3860.1,7675,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.93,22.87,9.82,141.33,74.5,2596.4,283.4,284.91,296.23,296.33,1452.76,1493.86,1497.33,1449.95,-5.5,119.52,-16,0,3860.2,7676,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.87,9.85,141.32,74.51,2596.3,283.53,285.03,296.34,296.43,1452.89,1494.14,1497.41,1449.94,-5.5,119.64,-2.17,0.01,3860.4,7677,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.94,9.78,141.3,74.2,2597.7,283.43,284.92,296.34,296.35,1451.35,1494.84,1498.17,1450.34,-5.5,119.69,11.32,0,3860.7,7678,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.94,9.85,141.3,74.88,2600.3,283.54,285.05,296.46,296.48,1450.62,1494.84,1500.17,1449.98,-5.5,119.83,27.84,0,3861.3,7679,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.94,9.83,141.29,75.09,2604.5,283.56,285.11,296.47,296.5,1449.41,1495.33,1500.52,1448.68,-5.5,119.81,31.84,-0.02,3861.7,7680,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.94,9.95,141.28,74.82,2599.2,283.56,285.13,296.47,296.58,1450.19,1495.7,1500.11,1450.12,-5.5,120.03,54.23,-0.02,3861.7,7681,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.95,22.94,9.86,141.28,74.55,2602,283.59,285.13,296.44,296.6,1450.15,1496.29,1499.83,1450.93,-5.5,120.11,47.94,-0.02,3860.9,7682,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.87,9.82,141.28,74.58,2603.2,283.46,285.01,296.42,296.48,1451.1,1494.76,1498.74,1450.3,-5.5,120.29,13.06,0,3859.6,7683,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.87,9.96,141.29,75.04,2605.3,283.49,285.03,296.48,296.47,1452.79,1493.33,1498.09,1450.19,-5.5,120.51,-23.72,0,3858.2,7684,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.95,22.87,9.95,141.3,74.72,2609.2,283.65,285.16,296.59,296.65,1454.59,1492.18,1497.41,1449.92,-5.5,120.69,-59.2,0,3856.4,7685,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.87,9.84,141.3,74.76,2609.3,283.68,285.18,296.61,296.7,1454.47,1493.61,1497.84,1450.5,-5.8,120.93,-67.61,0.01,3854.9,7686,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.95,22.83,9.89,141.3,75.04,2604.8,283.68,285.18,296.63,296.71,1453.83,1496.25,1498.45,1451.6,-5.8,121.11,-70.82,0.01,3854.1,7687,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.95,22.83,9.89,141.29,75.15,2607.1,283.69,285.18,296.61,296.74,1452.03,1497.48,1498.55,1452.71,-5.8,121.2,-70.38,0.01,3853.1,7688,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.83,9.93,141.28,74.72,2607.4,283.69,285.18,296.67,296.77,1452.18,1496.81,1498.45,1453.61,-5.8,121.28,-64.28,0.01,3852.7,7689,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.83,9.88,141.28,75.04,2607.5,283.69,285.18,296.71,296.75,1453.74,1497.82,1498.13,1454.15,-5.8,121.25,-51.62,0.01,3852.4,7690,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.83,9.84,141.27,74.7,2612.2,283.7,285.18,296.71,296.78,1452.86,1498.1,1497.86,1454.13,-5.8,121.26,-42.52,0.01,3852.6,7691,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.83,9.85,141.27,74.54,2611,283.69,285.18,296.74,296.86,1454.78,1495.81,1495.9,1456.13,-5.8,121.2,-16.62,0,3851.7,7692,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.95,22.83,9.88,141.27,74.44,2607.9,283.73,285.18,296.74,296.88,1453.35,1493.75,1495.88,1456.33,-5.8,121.2,-4.62,0,3852,7693,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,15,22.83,10.02,141.27,75.14,2607.8,283.72,285.18,296.78,296.88,1452.53,1492.66,1497.31,1455.17,-5.8,121.13,14.24,0.01,3852.3,7694,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.95,22.83,9.95,141.27,74.69,2607.9,283.82,285.3,296.87,297,1453.11,1492.96,1498.63,1454.39,-5.8,121.04,14.74,0.01,3852.9,7695,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.79,9.84,141.27,74.48,2612.3,283.78,285.19,296.81,296.89,1453.68,1494.83,1498.56,1454.4,-5.8,120.87,3.6,0.01,3853.8,7696,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.79,9.91,141.26,74.84,2605.5,283.81,285.18,296.84,296.89,1453.51,1495.81,1498.13,1455.18,-5.5,120.82,38.7,0,3855.7,7697,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.79,9.83,141.26,74.49,2605.7,283.78,285.18,296.88,296.91,1453.64,1495.4,1497.92,1453.7,-5.8,120.69,72.95,-0.01,3857.8,7698,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.79,9.85,141.26,74.71,2601.6,283.78,285.18,296.88,296.96,1452.21,1495.4,1498.64,1451.88,-5.8,120.54,94.68,-0.01,3859.4,7699,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.79,9.79,141.26,74.3,2600.2,283.81,285.16,296.91,296.98,1453.41,1496.64,1498.84,1451.37,-5.8,120.33,95.96,-0.01,3860.7,7700,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.95,22.79,9.96,141.26,74.85,2607.4,283.94,285.3,297,297.13,1453.08,1495.72,1498.6,1451.02,-5.5,120.17,77.38,-0.02,3861.7,7701,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.93,22.79,9.83,141.26,74.16,2605.8,283.94,285.3,297.02,297.11,1452.84,1494.82,1497.9,1450.61,-5.5,120.12,63.51,-0.01,3862.4,7702,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.79,9.82,141.26,75.22,2604.9,283.94,285.27,297.02,297.14,1453.21,1494.87,1498.03,1450.8,-5.5,120.14,54.88,0,3862.1,7703,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.75,9.8,141.26,74.69,2602.3,283.92,285.29,296.99,297.15,1454.21,1492.41,1498.35,1451.35,-5.5,120.16,34.15,0,3862,7704,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.75,9.89,141.25,74.46,2600.7,283.83,285.15,296.92,297.03,1454.8,1490.47,1498.45,1451.4,-5.5,120.16,30.42,-0.01,3862.1,7705,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.75,9.87,141.25,74.23,2603.2,283.87,285.23,296.98,297.14,1455.2,1490.77,1499.15,1452.25,-5.5,120.24,31.91,-0.02,3861.9,7706,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.75,9.83,141.24,74.88,2602.7,283.8,285.11,296.9,297.03,1455.84,1490,1501.4,1452.12,-5.5,120.18,4.01,0,3861.5,7707,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.75,9.89,141.24,74.79,2601.7,283.78,285.08,296.91,297.02,1454.9,1488.56,1504.19,1452.19,-5.5,120.22,-16.35,0.01,3860.9,7708,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.75,9.85,141.22,74.33,2602.6,283.86,285.17,297.01,297.14,1454.01,1488.17,1505.4,1453.42,-5.5,120.25,-17.69,0.01,3860.9,7709,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.93,22.75,9.85,141.22,74.27,2602.3,283.89,285.2,297.02,297.15,1454.03,1489.92,1505.18,1454.45,-5.5,120.28,-16.06,0,3861.1,7710,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.75,9.82,141.21,74.73,2604,283.83,285.18,297.02,297.15,1455.24,1490.25,1504.46,1453.78,-5.5,120.31,-1.86,0,3861.3,7711,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.75,9.88,141.21,74.65,2602.1,283.91,285.18,297.02,297.15,1454.53,1490.93,1504.78,1453.48,-5.5,120.25,-0.06,-0.01,3861.7,7712,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.88,22.75,9.85,141.21,74.89,2603,283.85,285.18,297.02,297.15,1453.06,1491.88,1504.94,1453.06,-5.5,120.18,0,0,3862.1,7713,c_28,23517,-1,17673,0
28.3,28.3,0.2,0,14.83,22.75,9.81,141.21,74.39,2601.3,283.82,285.18,297.02,297.15,1453.17,1492.21,1503.96,1452.65,-5.5,120.12,11.4,0.01,3863,7714,c_28,23517,-1,17673,0
28.3,28.3,0.3,0,14.88,22.75,9.94,141.2,74.61,2607.8,283.83,285.18,297.02,297.15,1452.84,1491.53,1503.33,1452.34,-5.5,120.06,28.45,0,3863.8,7715,c_28,23517,-1,17673,0
